orbital_period,transit_epoch,transit_duration,transit_depth,planet_radius,disposition,dataset
1.5090806,2459523.062741,1.796,26050.0,14.3177,1,TOI
4.7034187,2459165.007854,1.937,1390.0,2.58065,1,TOI
5.2916448,2459159.619518,2.645,17870.0,10.1289,1,TOI
3.0002713,2459165.08637,3.519,8490.0,12.4821,1,TOI
3.6831574,2459165.067431,4.43,6190.0,12.4845,1,TOI
2.9093856,2459168.476368,2.075,45160.0,12.8688,0,TOI
17.9450925,2459165.819787,1.673,16550.0,13.3791,1,TOI
1.0049552,2459169.299411,0.92,8600.0,5.19137,1,TOI
15.5014296,2459150.617565,1.663,90070.0,10.8287,1,TOI
17.1470323,2459167.096077,3.895,2310.0,5.37173,1,TOI
6.6132132,2459168.770633,5.646,10010.0,15.5423,1,TOI
4.8667353,2459164.646167,0.728,6370.0,16.8337,1,TOI
4.2430633,2459161.883903,3.582,7270.0,12.965,1,TOI
3.5779775,2459165.52615,1.795,830.0,2.15124,1,TOI
13.291966,2459163.082504,2.48,7360.0,8.65633,1,TOI
4.0589926,2459166.440518,0.789,2440.0,5.84962,1,TOI
4.7743169,2459168.253288,2.968,10690.0,12.3583,1,TOI
6.8170909,2460211.223411,4.392584,2977.5740385,7.4200144,1,TOI
3.3252703,2459220.820401,2.0538144,34741.7763037,11.5039006,0,TOI
17.4314043,2459173.504974,4.06,8180.0,9.8169,1,TOI
3.0421828,2459194.880219,2.628,20390.0,14.5498,1,TOI
6.4879123,2459194.248543,1.648,7260.0,16.7425,1,TOI
7.0308254,2459188.98641,3.198,1560.0,3.61495,1,TOI
7.9461192,2459190.957776,2.339,8750.0,13.6973,1,TOI
3.313358,2459548.927537,3.014,6230.0,14.6999,1,TOI
7.7688831,2460211.622844,1.353,7970.0,11.4556,1,TOI
2.4337374,2459198.970846,1.835,12540.0,8.67796,1,TOI
13.6308024,2458474.569581,4.3426564,1179.1033339,3.5493962,0,TOI
8.5725884,2459185.213746,4.495,4880.0,10.4135,1,TOI
4.0519584,2459198.541053,0.666,5310.0,10.7206,1,TOI
5.629318,2459193.698371,1.847,8030.0,14.4974,1,TOI
35.7861915,2459155.04089,2.924,20160.0,13.2073,1,TOI
4.1249095,2459521.210956,3.025,5480.0,10.7709,1,TOI
5.0274739,2459195.473718,6.229,4070.0,13.8852,1,TOI
4.2333233,2459191.579713,2.325,10850.0,12.5093,1,TOI
10.1766089,2459186.707588,4.474,7980.0,11.0026,1,TOI
12.1914558,2458474.494915,3.3188127,2625.0570737,4.6131319,0,TOI
8.5821795,2459197.981561,3.835,6790.0,9.30439,1,TOI
3.121702,2459194.134783,3.323,12650.0,14.8115,1,TOI
5.1155806,2459517.108882,3.042,6250.0,13.6976,1,TOI
11.9140328,2459519.126558,5.076,3050.0,9.89059,1,TOI
735.982363,2458483.114646,5.289,9100.0,12.541,1,TOI
0.4709937,2459226.690709,0.336,1900.0,14.5973,1,TOI
3.3560085,2459223.248135,3.354,10850.0,15.1419,1,TOI
3.5857076,2459223.302264,2.7072065,11813.302926,15.8525901,0,TOI
1.4798437,2459226.526882,2.702,3090.0,8.37272,1,TOI
3.7081082,2459221.348914,6.54,1490.0,13.6266,1,TOI
8.8720052,2459221.840496,3.592,4370.0,8.76898,1,TOI
7.9144674,2459219.562126,3.114,20760.0,14.5746,1,TOI
5.2376102,2459218.398096,6.518,3830.0,16.2444,1,TOI
4.1583367,2459219.329857,3.043,9610.0,16.0152,1,TOI
5.1409029,2459220.398799,2.265,5830.0,8.29803,1,TOI
14.3953055,2459201.745874,2.87,17315.0,11.615,1,TOI
3.7810832,2459225.607183,3.069,8030.0,15.3456,1,TOI
4.0086493,2460237.323707,2.468972,9213.7506419,7.2935622,1,TOI
10.8910909,2459219.500661,3.992,4350.0,10.6208,1,TOI
3.6590997,2459226.361286,2.955,8630.0,14.6976,1,TOI
3.572359,2459221.311524,2.731,1300.0,3.43709,1,TOI
2.0763072,2459546.99513,1.223,16220.0,12.6426,1,TOI
4.2971136,2459223.153269,2.775,26010.0,14.1426,1,TOI
7.151653,2459214.055371,1.193,11740.0,22.4773,1,TOI
6.0879495,2459223.951267,1.639,26720.0,12.8134,1,TOI
6.9279673,2459220.206779,1.868,6830.0,9.55039,1,TOI
1.5732848,2459229.48943,2.4285285,16875.7909849,14.7247524,0,TOI
4.0681112,2459545.314424,3.284,2150.0,9.75584,1,TOI
1.4553693,2459548.375865,1.236,9810.0,13.4308,1,TOI
1.8911553,2459225.157456,1.085,14530.0,21.7999,1,TOI
5.3054422,2459544.58483,3.785,18200.0,17.4742,1,TOI
6.2356356,2459541.87525,5.544,2470.0,9.02698,1,TOI
2.8564778,2459222.792459,4.678,5320.0,21.5886,1,TOI
9.3202467,2459222.401832,4.963,2200.0,7.8768,0,TOI
2.5167257,2459226.05544,2.5896099,16406.5457432,12.9083148,0,TOI
2.4849639,2459223.677938,2.977,6830.0,14.0194,1,TOI
4.1034672,2459226.761013,2.918,6920.0,10.5038,1,TOI
6.2185453,2459217.210283,3.122,7840.0,19.4459,1,TOI
4.8013522,2459220.296088,4.644,4690.0,14.2355,1,TOI
4.413935,2459220.372965,2.604,10370.0,13.3105,1,TOI
7.5395871,2459213.185298,2.44,2920.0,4.39334,1,TOI
5.2192426,2459222.486906,2.45,1500.0,3.8343,1,TOI
4.1018859,2459544.135431,3.576,10690.0,13.8992,1,TOI
1.3832999,2459226.693605,2.774,9020.0,16.4864,1,TOI
8.2617663,2458442.486555,2.5663307,1418.3308985,2.3414536,1,TOI
3.2141617,2459222.777563,1.618,3370.0,11.8959,1,TOI
5.0467874,2459218.934935,4.516,7190.0,9.9097,1,TOI
5.3970484,2459541.712722,6.194,2800.0,11.7601,1,TOI
3.6307276,2459226.014665,3.198,10550.0,14.0586,1,TOI
22.7273078,2459216.543014,2.485,6510.0,19.0824,1,TOI
8.0823172,2459216.307194,1.414,4360.0,15.2282,1,TOI
2.0804611,2459227.260198,3.608,5260.0,11.5464,1,TOI
5.7627112,2459222.180238,3.501,9670.0,15.7774,1,TOI
9.6578504,2459226.011756,5.943,2300.0,9.98401,0,TOI
3.0629783,2460687.473242,3.0551871,4201.1811431,14.5105081,1,TOI
3.7863767,2459575.895584,5.123,2190.0,9.94411,1,TOI
4.3591525,2459220.411888,3.559,1030.0,3.61577,1,TOI
5.8679992,2459223.399542,5.605,4550.0,14.2889,1,TOI
1.6025971,2459224.633627,2.212,13050.0,10.4975,1,TOI
1.9326573,2459963.946425,1.6191056,14051.9827876,10.5088307,1,TOI
2.7319222,2459252.112384,3.913,3880.0,13.2415,1,TOI
7.2644599,2459979.776645,3.233,7988.0,15.0763,1,TOI
2.9444273,2458470.661116,2.4478494,20291.3838652,12.7921539,0,TOI
1.9491813,2459963.442749,3.119,11670.0,15.8333,1,TOI
2.8894603,2459248.942017,2.561,17030.0,13.0354,1,TOI
1.7454828,2459963.256136,1.923273,6919.1303309,14.1453349,1,TOI
8.6000244,2459243.036813,3.974,1620.0,4.55822,1,TOI
2.4732088,2459248.828614,2.244,2740.0,15.4982,1,TOI
10.4137997,2459245.97102,3.774,6720.0,10.0431,1,TOI
2.9588764,2459250.950635,2.682,12900.0,14.8585,1,TOI
3.8074213,2459966.545076,4.4775157,8643.7888966,15.4202705,1,TOI
10.7490194,2459249.337732,2.256,9240.0,11.4707,1,TOI
4.6942884,2459247.48951,3.224,5310.0,16.4932,1,TOI
3.3583921,2459246.338861,2.644,9170.0,8.84831,1,TOI
6.4311106,2459242.498402,2.385,5930.0,11.4436,1,TOI
5.6984189,2459245.419299,4.475,4031.0,10.8479,1,TOI
3.5037708,2459251.312378,2.716,6140.0,13.0482,1,TOI
4.3930669,2459244.550352,2.33,11110.0,14.0261,1,TOI
7.5002702,2459251.273628,2.487,8750.0,11.2467,1,TOI
2.7817379,2459221.888774,2.1508237,12808.3940801,12.6841023,0,TOI
4.2809767,2459246.158055,3.145,7520.0,13.0113,0,TOI
3.4658629,2459248.821949,3.301,9580.0,15.0462,1,TOI
3.5658043,2459249.835617,3.914,10030.0,13.7385,1,TOI
3.5775958,2459250.341527,2.779,8730.0,15.3215,1,TOI
2.9922495,2459248.080834,1.594,10895.0,20.032,1,TOI
5.5261155,2459248.758205,1.873,7330.0,9.00518,1,TOI
4.0234634,2459250.007806,3.204,7560.0,12.891,1,TOI
6.8659582,2458469.562003,3.455761,334.0145589,2.8144915,0,TOI
4.3229915,2459244.040521,0.875,1980.0,7.54314,1,TOI
1.7131374,2459249.153752,2.608,3850.0,6.86542,1,TOI
8.4516737,2459540.496396,3.896,2930.0,8.2562,1,TOI
5.0648401,2459982.488346,3.009,915.0,8.28506,1,TOI
8.9981735,2459239.289015,4.547,6480.0,9.52189,1,TOI
8.4476983,2459248.293164,3.79,2000.0,4.97976,1,TOI
17.6868627,2459245.196258,1.379,10310.0,8.80381,1,TOI
4.4722598,2459964.285192,4.0659641,3606.5417294,9.0734924,1,TOI
10.3311664,2460205.951586,5.626,4577.0,11.9428,0,TOI
2.4162514,2459251.905341,3.055,2970.0,14.6399,1,TOI
0.9828259,2459963.071494,1.3869249,1732.3324754,21.8486399,1,TOI
3.3138453,2459250.009543,3.863,3550.0,8.15594,1,TOI
5.545745,2459246.539025,2.302,20790.0,15.8197,1,TOI
8.9727235,2459966.449361,3.808,10960.0,13.0195,1,TOI
11.2473628,2459967.174765,4.113,10340.0,15.7487,1,TOI
2.6006996,2459963.060609,2.9370342,5706.9248795,8.8613965,1,TOI
1.5889429,2459277.359548,1.183,22530.0,14.0293,1,TOI
27.1358856,2459979.053397,4.11505,6405.8040691,10.9270095,1,TOI
5.469359,2459965.307736,2.119,5940.0,12.6725,1,TOI
4.4712213,2459278.328014,3.771,5140.0,15.8899,1,TOI
3.7260939,2459964.280868,3.1192423,18231.0352508,13.5887921,1,TOI
5.124162,2459278.833839,4.651,6630.0,13.6708,1,TOI
5.9730504,2459271.205436,4.041,8220.0,13.7408,1,TOI
19.0286016,2459265.674593,3.938,8910.0,8.13514,1,TOI
4.3780807,2458469.697072,5.3900978,7074.3931388,15.1767346,0,TOI
2.6375869,2459279.810162,4.029,3610.0,16.5853,1,TOI
2.7805098,2459990.290039,1.547,15800.0,8.80341,1,TOI
3.6520005,2459278.576518,3.638,4590.0,12.1216,1,TOI
3.118166,2459275.262066,2.285,5150.0,8.60632,1,TOI
5.1953991,2459278.922756,3.032,4920.0,13.6454,1,TOI
5.1035091,2459965.74527,3.7190896,3718.4722724,13.7067,1,TOI
4.4644761,2459991.372991,1.185,1690.0,8.09695,1,TOI
9.6284672,2459271.894843,3.554,17990.0,11.9294,1,TOI
5.3374045,2459271.888906,1.849,2780.0,16.5532,1,TOI
8.3548746,2459970.499681,3.253,4160.0,10.7025,1,TOI
4.5425274,2459991.385346,2.92,8670.0,11.925,1,TOI
4.21909,2459992.31448,4.9314032,3393.7752478,12.0136223,1,TOI
3.7235407,2459966.239964,2.1053503,8088.7861019,18.0478848,1,TOI
7.6778159,2459269.733623,3.492,6370.0,17.73,1,TOI
21.6091483,2459278.824612,6.112,320.0,2.134,1,TOI
7.2307407,2459304.797295,4.646,7940.0,13.364,1,TOI
7.2333744,2459303.196658,1.118,10550.0,9.46193,1,TOI
3.9230475,2459991.881756,2.559,4600.0,9.13123,1,TOI
7.5872202,2459290.955895,1.826,4260.0,16.4426,1,TOI
1.8881146,2459304.811948,2.761,9030.0,13.7957,1,TOI
7.1878971,2459291.242923,3.321,11430.0,18.372,1,TOI
1.7447031,2460204.281897,1.066,160.0,0.591815,0,TOI
1.5229985,2459304.245613,1.196,58060.0,8.99483,0,TOI
3.4321678,2459299.868636,5.115,1950.0,9.36413,1,TOI
12.4856615,2459289.281849,2.538,67270.0,12.2535,1,TOI
5.2410982,2459990.592951,1.188,5660.0,9.54095,1,TOI
4.1059615,2459302.162367,3.688,5250.0,9.32533,1,TOI
2.835273,2459992.374372,4.249,3370.0,11.2429,1,TOI
3.5164369,2460014.699711,3.119,6640.0,22.1885,1,TOI
24.3321784,2460131.494781,5.219,520.0,2.727569,1,TOI
1.8119168,2459990.185813,2.618,5510.0,8.20112,1,TOI
1.7687528,2459988.602324,1.471,4140.0,19.8865,1,TOI
1.7125104,2459302.453868,3.465,1810.0,9.77984,1,TOI
2.2866856,2459331.968016,2.881,3720.0,14.738,1,TOI
9.7929019,2459330.737173,3.362,6100.0,10.6608,1,TOI
5.2220526,2459330.373409,4.243,4850.0,12.0807,1,TOI
4.728422,2459330.771658,1.398,10770.0,13.0542,1,TOI
5.3763108,2459325.008186,2.339,4040.0,9.71605,1,TOI
1.1979996,2458492.205829,0.9682003,1150.3177297,1.2107339,0,TOI
3.4717583,2459329.598741,3.494,11480.0,15.0586,1,TOI
4.4158835,2460015.729632,4.663,3250.0,11.2662,1,TOI
4.4360402,2459329.594358,2.438,7040.0,11.7883,1,TOI
4.4967355,2459328.308088,4.218,6290.0,10.7052,1,TOI
5.1873583,2459325.946083,5.228,3850.0,12.2426,1,TOI
9.4185437,2459319.759823,4.259,2670.0,8.08768,1,TOI
3.6466612,2459250.846246,3.9225178,8994.5736642,13.2844134,0,TOI
3.0471275,2460017.41864,3.2974347,8595.2872607,15.718004,1,TOI
4.516649,2459323.755016,3.654,6110.0,11.1801,1,TOI
3.5611222,2459329.469535,2.736,5240.0,12.6024,1,TOI
8.9641788,2459321.815644,1.636,3510.0,11.2056,1,TOI
5.1609259,2459322.428954,4.411,4600.0,10.5964,1,TOI
4.3066915,2459329.757212,2.149,7630.0,11.6239,1,TOI
2.7652293,2459330.01077,1.262,2390.0,3.48557,1,TOI
2.3908076,2459331.214533,3.28,6010.0,14.4175,1,TOI
2.8106013,2458491.915477,2.2499254,10912.6752583,15.9952263,0,TOI
7.6650157,2459320.969034,5.834,7190.0,14.8051,1,TOI
16.0462248,2459315.344938,2.492,7300.0,10.789,1,TOI
4.9142901,2459331.925466,4.595,5270.0,12.5243,1,TOI
2.4118274,2459331.41006,1.722,9250.0,19.2999,1,TOI
11.1378464,2459311.21739,1.622,5350.0,13.1836,1,TOI
11.9768241,2459999.63407,3.662,6760.0,8.81618,1,TOI
19.7112002,2459311.07958,5.452,4150.0,9.99929,1,TOI
11.6484665,2459316.775014,5.8782939,6183.9678461,16.0778778,1,TOI
3.3326812,2460279.866473,3.125,17008.0,14.4797,0,TOI
5.506691,2460018.63378,1.911388,16086.399083,14.6366494,1,TOI
4.4573401,2459332.056627,3.75,7447.0,13.5074,1,TOI
7.4105517,2459327.882942,1.856,10640.0,18.0468,1,TOI
6.5430693,2459332.199038,2.585,3820.0,4.75554,1,TOI
10.5988743,2459317.272697,1.638,12920.0,12.6054,0,TOI
4.1197036,2459326.617962,4.547,2690.0,9.06392,0,TOI
4.7738904,2459356.533298,3.304,9170.0,13.3725,1,TOI
6.5329169,2459357.329312,3.342,2860.0,7.59526,1,TOI
3.6470909,2459358.158702,2.383,9420.0,16.5056,1,TOI
3.1220166,2458493.164634,3.5718864,6304.9170255,14.3229397,0,TOI
2.5245706,2459358.125475,3.741,4820.0,13.3195,1,TOI
3.4975869,2459344.888612,1.734,4500.0,13.5654,1,TOI
12.9175271,2459975.584855,4.46,4615.0,9.95556,1,TOI
3.9511085,2460045.034653,3.436472,13125.9567011,15.9780798,1,TOI
6.809144,2460045.680668,6.35,1990.0,10.1542,1,TOI
0.8166936,2459359.635635,1.234,2890.0,10.8868,1,TOI
2.7792649,2459358.786025,3.764,3610.0,12.48,1,TOI
2.5547255,2459358.085914,2.953,5580.0,13.5829,1,TOI
5.944441,2458493.324506,2.3016013,2791.4272138,4.4955906,1,TOI
6.7789159,2459358.242592,4.138,2640.0,5.88108,1,TOI
3.9417247,2459358.598278,5.762,2770.0,11.7599,1,TOI
17.4219809,2460047.58184,4.0812901,11750.8364848,16.1019557,1,TOI
4.7750178,2459358.593442,3.64,9470.0,15.088,1,TOI
5.0414219,2459358.244091,6.675,2340.0,11.6667,1,TOI
2.913692,2459357.454607,2.665,20130.0,13.5499,1,TOI
9.1717558,2459342.285554,3.54,5240.0,7.49243,1,TOI
1.7018818,2459987.549589,1.551,570.0,1.96356,1,TOI
25.8663869,2459963.745719,4.0838781,2612.8827406,6.7555369,1,TOI
3.5569996,2459354.639335,1.985,18990.0,10.8822,1,TOI
7.9248476,2459349.600449,4.022,3330.0,7.01304,1,TOI
8.0176705,2459352.427425,2.714,12290.0,8.9733,1,TOI
4.075051,2459359.477756,1.176,9210.0,9.4389,1,TOI
1.6500255,2459357.969995,2.937,14270.0,18.0511,1,TOI
4.1400273,2459353.765428,3.936,4520.0,12.7772,1,TOI
0.4722347,2459360.065225,1.074,3610.0,7.34189,1,TOI
1.7819156,2459356.989907,2.748,12020.0,17.5347,1,TOI
1.2749246,2459986.21062,2.783,18699.0,22.0328,0,TOI
3.9358604,2459355.717367,4.341,4510.0,12.0264,1,TOI
4.1042587,2459357.872468,4.642,2790.0,10.2079,1,TOI
0.6534841,2460041.454595,0.988,1970.0,6.94706,1,TOI
2.9590176,2459357.455769,2.832,12520.0,15.6559,1,TOI
6.6819653,2459352.202579,4.357,9100.0,14.6987,1,TOI
3.1409607,2459359.920886,1.284,10670.0,9.6232,1,TOI
5.1087099,2459356.229775,1.011,16220.0,12.7621,1,TOI
4.6622996,2459358.370512,3.382,3810.0,15.6435,1,TOI
748.8277169,2458606.970698,5.812,2167.0,21.1132,1,TOI
4.6011828,2459357.533033,3.476,11320.0,13.7898,1,TOI
4.0557174,2459357.496025,1.615,4240.0,16.4885,1,TOI
7.4793374,2460041.882953,3.5371419,17147.3051175,13.4499302,1,TOI
7.0857491,2459355.756466,5.047,2227.0,9.46717,1,TOI
7.3136902,2460044.771537,5.53,1480.0,10.3927,1,TOI
0.5979368,2459359.528372,1.018,3760.0,10.3319,1,TOI
2.2355936,2460070.677566,3.8169843,11467.2654828,19.1583617,1,TOI
3.0773658,2459358.240883,3.579,5140.0,13.6438,1,TOI
4.8338813,2460044.30294,3.9585267,15572.8655746,16.2870392,1,TOI
2.6492703,2459355.969484,2.42,10560.0,12.9788,1,TOI
7.9486299,2459354.079175,1.29,6340.0,9.54103,1,TOI
3.027103,2459357.471434,3.964,6250.0,10.9691,1,TOI
7.7023687,2459355.338541,2.321,27310.0,14.6181,1,TOI
4.7190303,2459357.613735,1.538,6800.0,17.051,1,TOI
3.6305988,2459354.245025,2.303,570.0,5.32844,1,TOI
0.2097217,2459199.878456,0.25,1250.0,11.9597,1,TOI
2.5665666,2459197.858888,3.177,9060.0,15.79,1,TOI
6.5946181,2459245.46046,2.884,9920.0,22.1605,1,TOI
4.2889696,2459274.884918,2.517,5850.0,20.7112,0,TOI
2.3696548,2459990.471484,1.8925768,46129.4275972,21.171114,1,TOI
3.429078,2459382.6896,1.795,13770.0,21.1656,1,TOI
5.6386197,2459383.064288,2.621,5940.0,13.3798,1,TOI
0.7702101,2459385.804489,0.857,29130.0,13.5452,1,TOI
4.8807474,2459381.726318,3.148,11440.0,18.7724,1,TOI
3.1062522,2459384.512135,4.824,3680.0,12.6882,1,TOI
21.4921464,2459363.698425,4.199,5960.0,9.09747,0,TOI
8.7802662,2459371.589355,2.45,2140.0,8.87975,1,TOI
4.8131406,2459387.911786,4.932,5030.0,15.2753,1,TOI
9.7800223,2459378.907088,4.245,4340.0,9.06075,1,TOI
5.5846356,2459377.221706,5.066,2220.0,9.33343,1,TOI
0.5481573,2458468.391033,0.9424668,226.8573536,1.3591774,0,TOI
5.5422295,2459302.141318,2.556,14910.0,14.7328,1,TOI
15.3392841,2459285.959527,2.933,12910.0,11.7705,1,TOI
5.069043,2459379.729414,4.185,8170.0,13.2155,1,TOI
3.7318818,2460070.612999,3.231,10850.0,13.3208,1,TOI
4.4540914,2459388.445535,1.16,9790.0,12.2601,1,TOI
5.7626113,2459380.933567,4.004,8710.0,10.0697,1,TOI
6.3084728,2459377.175525,2.871,3690.0,6.00429,0,TOI
4.254955,2459386.202615,4.228,2370.0,14.4712,1,TOI
2.5432595,2459384.64412,1.12,21300.0,10.6224,1,TOI
2.7702532,2459386.624188,3.748,10790.0,10.2658,1,TOI
8.1755735,2459385.304236,7.683,2870.0,17.9327,1,TOI
1.7100122,2459987.847958,1.79,12680.0,17.2191,0,TOI
6.7107895,2459376.396983,1.377,29370.0,12.843,1,TOI
2.6060495,2460069.387501,1.6531467,7607.398609,6.7707607,1,TOI
4.18438,2459384.614713,2.146,3750.0,14.8687,1,TOI
8.989491,2460047.431086,1.43,2890.0,13.4707,1,TOI
3.4507193,2459388.137789,3.498,2270.0,8.16973,1,TOI
2.4533968,2459384.648481,3.425,8790.0,16.1215,1,TOI
3.3677179,2459384.729363,5.049,3070.0,12.6215,1,TOI
6.5859565,2459380.063674,1.553,1570.0,5.98453,1,TOI
1.090295,2459385.957383,1.895,5240.0,8.96609,1,TOI
5.3450209,2459387.587844,5.64,3650.0,11.8547,1,TOI
12.975062,2459384.238317,6.124,6210.0,11.8674,1,TOI
2.244541,2459385.707127,2.1,17150.0,13.6382,1,TOI
2.2749988,2459386.471282,0.632,68800.0,17.0496,1,TOI
14.7765802,2459368.639064,4.996,4630.0,10.2309,1,TOI
2.8846592,2459384.454284,2.783,12880.0,16.5935,1,TOI
3.2813635,2459383.306298,3.203,4740.0,10.9441,1,TOI
10.2436729,2459387.004152,2.999,9410.0,11.2818,0,TOI
3.9353218,2459388.664235,3.169,8020.0,20.2069,1,TOI
3.8861815,2459384.065789,2.565,5880.0,10.8516,1,TOI
3.6773543,2460257.183851,1.441,3949.0,11.426,0,TOI
5.4695364,2459389.289886,1.274,1600.0,1.39203,1,TOI
8.7042937,2459377.128539,2.726,2130.0,3.59413,1,TOI
5.8009082,2459378.670278,3.175,5130.0,8.06972,1,TOI
17.7481897,2459380.200716,2.516,5210.0,11.5797,1,TOI
4.1245473,2460068.949933,3.4302475,15857.5159207,17.7780627,1,TOI
0.9990876,2459384.821608,1.27,4640.0,16.981,1,TOI
2.1967461,2460070.345183,3.749,3670.0,11.6242,1,TOI
3.3808424,2459385.934136,3.135,4420.0,15.6348,1,TOI
0.733892,2460097.675656,0.9663799,41803.8414084,12.8031517,1,TOI
5.6316098,2459384.430453,5.877,940.0,6.99657,1,TOI
3.8027513,2459384.329786,3.148,26100.0,14.5097,1,TOI
5.5556615,2460072.096584,4.494587,3308.3022418,13.1283718,1,TOI
3.4792084,2459386.865879,3.545,8320.0,14.4016,1,TOI
7.3142625,2459379.29804,3.367,18810.0,12.5859,1,TOI
2.9204289,2459384.733856,2.679,10330.0,12.9535,1,TOI
3.3294649,2459299.865444,4.0123108,10603.9863905,16.0269619,0,TOI
2.3064574,2459382.640227,2.071,5650.0,13.5732,1,TOI
3.5980715,2459379.848245,2.842,15550.0,14.8005,1,TOI
4.0668104,2459381.491256,2.988,19690.0,15.0245,1,TOI
9.8830331,2459372.59318,3.432,15630.0,10.3147,1,TOI
4.2100055,2460100.051799,2.653,7990.0,13.6161,1,TOI
7.6686232,2459381.819163,4.794,2000.0,8.82795,1,TOI
1.1437772,2459385.829606,1.501,1770.0,12.9975,1,TOI
23.7123919,2460109.372596,5.841,6160.0,12.8901,1,TOI
8.7876771,2459370.258532,2.935,20650.0,11.5115,1,TOI
1.2695326,2459373.110938,2.229,13410.0,14.8016,1,TOI
3.3645349,2459384.08724,3.14,7010.0,11.8831,1,TOI
6.2244575,2459380.139505,5.174,1570.0,8.34496,1,TOI
3.613799,2459386.531727,3.323,9490.0,15.4064,1,TOI
3.5108018,2460099.296227,2.791,960.0,5.42543,1,TOI
19.4921473,2459575.851873,3.568,1700.0,5.50689,0,TOI
1.3454079,2460231.615855,1.208,1226.0,7.22545,1,TOI
4.6886342,2460276.929305,2.651,1469.0,3.36071,0,TOI
4.7369669,2460277.077587,2.58,1238.0,2.93924,0,TOI
8.8558739,2459519.107426,6.144,280.0,3.014,1,TOI
0.8994677,2459963.623366,1.2066668,58768.3536154,17.1200078,1,TOI
1.6739029,2460284.308584,1.355,863.0,3.44449,0,TOI
5.185768,2460255.017005,2.356,13002.0,7.50399,0,TOI
3.1393667,2460282.514849,3.957,11087.0,15.9004,1,TOI
3.0801795,2459502.394945,3.4870958,8926.432346,17.0613,0,TOI
23.4428912,2460250.881084,4.392,1623.0,3.02618,0,TOI
5.8879518,2460281.227232,3.534,747.0,9.19044,1,TOI
1.5110224,2460258.603664,1.232,408.0,1.47339,1,TOI
4.6117328,2459222.78972,4.065,11890.0,18.7958,0,TOI
9.72665,2460243.190501,4.584,2287.0,7.23871,0,TOI
5.1699026,2460280.381301,1.972,3110.0,9.23587,0,TOI
4.2403543,2460284.802643,2.353,842.0,2.64301,0,TOI
4.7948642,2460251.750696,2.245,2280.0,3.3985,0,TOI
5.8321337,2460252.991856,2.039,274.0,1.15554,1,TOI
4.5117148,2459546.925741,4.48,550.0,2.89398,1,TOI
2.9956366,2460256.812967,2.287,7778.0,13.1937,0,TOI
17.3070631,2460253.01276,3.646,1909.0,3.7275,0,TOI
10.3883213,2460266.136757,4.056,822.0,3.76664,1,TOI
13.4155226,2459521.211119,3.665,550.0,1.53506,1,TOI
5.113835,2459503.123608,2.4556787,1290.3750314,5.6708634,0,TOI
9.0588209,2460269.974997,3.342,875.0,2.67607,0,TOI
21.4003129,2460259.048369,5.3847459,960.7539877,3.0010426,0,TOI
1.9828041,2459500.669114,1.1139386,132105.0435175,10.8910702,0,TOI
3.6413702,2459546.828897,3.705,11340.0,16.4955,1,TOI
2.2984058,2459501.001669,2.0873186,30832.0537335,13.7058869,0,TOI
3.3366511,2459500.53574,1.8580034,6765.8704326,4.1305078,0,TOI
3.4845543,2459501.775176,0.9158601,13705.5317992,4.2083193,0,TOI
2.8753183,2460285.252669,1.615,23676.0,11.1331,0,TOI
5.7459945,2460261.803357,1.185,3650.0,2.06081,0,TOI
3.5438732,2459500.382137,4.2332052,10892.9403038,19.1202757,0,TOI
14.4507561,2459447.803576,1.3457797,867.6358458,6.2516257,1,TOI
3.4532143,2459500.690936,2.445241,13153.3310188,16.9569136,1,TOI
10.1367283,2460247.820034,5.341,1059.0,5.44119,0,TOI
4.890376,2459501.630362,3.9844446,12039.4608136,16.1683559,1,TOI
4.4455436,2460277.666516,4.152,5839.0,15.8181,1,TOI
2.4361097,2460257.699928,1.095,840.0,7.79741,1,TOI
6.7535728,2460285.356746,2.173,1740.0,6.28796,0,TOI
3.2104815,2459547.384113,1.693,1600.0,20.5754,1,TOI
3.3552444,2458491.695717,3.7362246,11199.9266299,15.4971874,0,TOI
30.1584857,2460227.480457,3.852,2293.0,11.2128,0,TOI
3.3557219,2460280.32405,1.599,1101.0,1.9149,0,TOI
15.532806,2460261.292276,3.564,1236.0,2.17742,1,TOI
4.136488,2460662.395647,2.551,462.0,2.75771,1,TOI
6.1539077,2460280.731884,2.115,1636.0,22.3615,1,TOI
13.8240078,2459554.641004,3.512,1140.0,2.38171,1,TOI
3.4355113,2459578.653916,2.11,2580.0,4.18368,1,TOI
11.6986928,2459534.137427,3.37,930.0,3.51877,1,TOI
1.5749553,2460257.667531,2.216,304.0,2.51186,1,TOI
7.1887332,2458471.218204,2.9505752,285.257999,1.5254582,0,TOI
24.9163182,2460267.926815,6.745,6260.0,12.0398,1,TOI
8.4071591,2460269.511157,5.002,533.0,10.1248,0,TOI
3.3885867,2460256.936361,1.377,639.0,6.12917,1,TOI
3.2810299,2459501.145179,1.9734854,1163.6040257,2.5044826,0,TOI
8.4388997,2459572.871765,2.5274041,1269.2030732,3.0161255,0,TOI
5.909621,2460280.082357,2.784,435.0,2.96154,1,TOI
5.4589863,2460282.114507,3.39,1230.0,4.40571,0,TOI
17.9051919,2460258.338552,4.555,771.0,3.00633,0,TOI
17.5328625,2460239.027496,3.11,547.0,2.60324,1,TOI
7.6014943,2460274.61075,3.018,1898.0,9.00796,1,TOI
