orbital_period,transit_duration,transit_depth,planet_radius,radius_ratio,stellar_teff,stellar_radius,stellar_mass,insolation_flux,teq,label,mission
10.00653012,5.344,936.1,3.52,0.032174,6063.0,1.001,1.079,139.21,876.0,CONFIRMED,Kepler
17.855221681,7.41287,9065.2,13.16,0.08815,6823.0,1.367,1.386,163.04,911.0,CONFIRMED,Kepler
12.732624065,2.2083,6465.7,4.87,0.082519,3950.0,0.541,0.563,8.22,432.0,CANDIDATE,Kepler
83.92494032,6.7904,7958.7,4.78,0.086015,3960.0,0.509,0.526,0.62,226.0,CANDIDATE,Kepler
5.007316661,4.2362,6932.3,6.96,0.077106,5865.0,0.827,0.914,234.28,998.0,CONFIRMED,Kepler
2.211116989,1.6485,724.2,1.85,0.026289,4500.0,0.646,0.71,177.19,931.0,CONFIRMED,Kepler
27.9541337,3.95,942.5,1.9,0.026973,4500.0,0.646,0.71,6.04,400.0,CONFIRMED,Kepler
12.69104387,3.7727,252.1,2.57,0.014487,5869.0,1.626,1.019,244.3,1008.0,CONFIRMED,Kepler
4.409409243,3.8636,12861.0,10.95,0.10287,5600.0,0.975,0.811,347.06,1101.0,FALSE POSITIVE,Kepler
16.23947096,4.0374,2590.7,4.14,0.045252,5191.0,0.837,0.937,30.14,598.0,CONFIRMED,Kepler
6.308201629,2.9785,1328.5,2.96,0.032418,5191.0,0.837,0.937,106.44,819.0,CONFIRMED,Kepler
2.052349884,2.0778,14281.0,13.12,0.11123,5855.0,1.08,1.049,1183.18,1497.0,CONFIRMED,Kepler
9.7704486,2.4517,1897.8,2.23,0.040133,3906.0,0.509,0.508,10.59,460.0,CONFIRMED,Kepler
5.169804269,2.153,1037.4,1.66,0.029936,3906.0,0.509,0.508,24.75,569.0,CONFIRMED,Kepler
21.22261195,6.5093,366.0,2.48,0.01746,5945.0,1.302,1.009,83.56,771.0,CONFIRMED,Kepler
20.09017037,4.154,1432.1,2.25,0.040437,3906.0,0.509,0.508,4.05,362.0,CONFIRMED,Kepler
7.11373257,2.1764,807.6,1.16,0.025862,3561.0,0.411,0.44,8.01,429.0,CONFIRMED,Kepler
3.306551643,1.8177,509.2,0.91,0.020275,3561.0,0.411,0.44,22.19,554.0,CONFIRMED,Kepler
15.36845737,2.4714,756.1,1.11,0.02471,3561.0,0.411,0.44,2.86,332.0,CONFIRMED,Kepler
13.81020318,3.048,1309.7,4.56,0.036595,5942.0,1.142,1.009,113.75,833.0,CONFIRMED,Kepler
4.093578461,2.5833,538.6,2.85,0.026123,6077.0,0.999,1.077,461.07,1182.0,CONFIRMED,Kepler
105.145959,8.593,685.4,3.43,0.031397,6077.0,0.999,1.077,6.09,401.0,CONFIRMED,Kepler
10.8484518,2.9993,1675.6,2.34,0.036303,4201.0,0.591,0.609,14.66,499.0,CONFIRMED,Kepler
6.66833241,1.915,362.3,1.18,0.018246,4201.0,0.591,0.609,28.06,587.0,CONFIRMED,Kepler
4.082274889,3.23015,17859.0,10.55,0.121652,5655.0,0.794,0.886,251.48,1016.0,CONFIRMED,Kepler
3.886655224,3.1646,581.6,1.87,0.023262,5662.0,0.738,0.813,246.29,1010.0,CANDIDATE,Kepler
42.1406089,5.083,895.5,1.85,0.026274,4500.0,0.646,0.71,3.49,349.0,CONFIRMED,Kepler
4.617490562,2.2618,575.8,1.62,0.023024,4500.0,0.646,0.71,66.47,728.0,CONFIRMED,Kepler
10.19849255,2.4283,634.1,1.75,0.024778,4500.0,0.646,0.71,23.11,559.0,CONFIRMED,Kepler
5.795063956,3.2496,1692.9,4.33,0.047975,5865.0,0.827,0.914,192.74,950.0,FALSE POSITIVE,Kepler
7.15681552,2.5882,867.0,2.47,0.026979,5029.0,0.838,0.798,88.23,782.0,CONFIRMED,Kepler
17.64830851,2.0873,763.3,2.43,0.026581,5029.0,0.838,0.798,26.49,579.0,CONFIRMED,Kepler
4.14810719,2.535,175.2,1.08,0.011755,5029.0,0.838,0.798,182.76,938.0,CONFIRMED,Kepler
16.51410989,4.1575,973.5,2.72,0.028718,5527.0,0.866,0.841,43.57,655.0,CONFIRMED,Kepler
30.1329298,5.172,1015.8,3.14,0.03322,5527.0,0.866,0.841,19.55,536.0,CONFIRMED,Kepler
4.79090809,2.603,251.3,1.36,0.014349,5527.0,0.866,0.841,227.24,990.0,CONFIRMED,Kepler
31.71981013,4.819,363.4,3.09,0.017414,5869.0,1.626,1.019,71.97,743.0,CONFIRMED,Kepler
99.6415962,4.448,952.5,2.64,0.027879,5527.0,0.866,0.841,3.97,360.0,CONFIRMED,Kepler
4.708326451,3.16114,7912.7,10.6,0.080242,5560.0,1.21,0.94,431.02,1162.0,CONFIRMED,Kepler
16.37198661,3.8449,4147.6,540.37,8.358793,4187.0,0.592,0.58,8.71,438.0,FALSE POSITIVE,Kepler
5.392026903,2.9804,1151.4,2.68,0.030649,5198.0,0.801,0.915,123.33,850.0,CONFIRMED,Kepler
2.494170338,1.1221,863.7,2.42,0.026777,5569.0,0.829,0.928,480.19,1194.0,CANDIDATE,Kepler
6.491682808,4.301,7163.3,9.66,0.079893,6123.0,1.107,1.159,301.54,1062.0,CONFIRMED,Kepler
3.044770796,10.0134,1695.0,24.54,0.298444,5525.0,0.753,0.843,317.36,1076.0,FALSE POSITIVE,Kepler
3.855603916,3.2179,16653.0,13.61,0.119176,6033.0,1.046,1.153,508.65,1212.0,CONFIRMED,Kepler
3.855599139,3.183,1030.9,3.57,0.033907,5936.0,0.965,1.075,425.74,1158.0,FALSE POSITIVE,Kepler
38.47876629,5.04169,23530.0,13.26,0.138123,5510.0,0.879,0.973,13.01,484.0,CONFIRMED,Kepler
37.601661282,8.30604,59130.0,27.22,0.227443,6140.0,1.096,0.989,31.86,606.0,FALSE POSITIVE,Kepler
3.314947362,1.8007,1398.2,3.94,0.038195,5609.0,0.944,0.983,421.03,1155.0,CONFIRMED,Kepler
6.71969089,3.0231,969.7,4.37,0.046245,5931.0,0.866,0.825,194.18,952.0,FALSE POSITIVE,Kepler
39.6431552,6.5292,15664.0,10.98,0.111685,5231.0,0.9,0.844,11.74,472.0,CONFIRMED,Kepler
51.42598578,16.9422,66068.0,29.66,0.236829,6257.0,1.147,1.233,21.4,549.0,FALSE POSITIVE,Kepler
21.80451611,3.4097,1144.9,2.6,0.033653,5481.0,0.708,0.806,20.48,543.0,CONFIRMED,Kepler
10.28194593,3.4366,1110.7,2.53,0.029849,5196.0,0.775,0.869,50.6,680.0,CONFIRMED,Kepler
18.11993039,4.2309,1506.9,2.95,0.034825,5196.0,0.775,0.869,23.77,563.0,CONFIRMED,Kepler
3.78402867,1.9012,426.1,1.7,0.020134,5196.0,0.775,0.869,191.78,949.0,CONFIRMED,Kepler
5.15448142,3.228,697.5,2.94,0.030415,5431.0,0.884,0.816,204.1,964.0,CONFIRMED,Kepler
33.80364366,11.4813,13494.0,20.7,0.105539,5855.0,1.796,1.174,72.71,745.0,FALSE POSITIVE,Kepler
5.743469797,3.4412,1240.2,3.13,0.032147,5897.0,0.891,0.983,219.95,982.0,CONFIRMED,Kepler
39.4759093,2.968,1012.6,4.06,0.036074,6225.0,1.031,1.091,26.13,577.0,CANDIDATE,Kepler
19.974485239,4.23479,40293.0,26.56,0.243941,6108.0,0.997,1.072,56.84,700.0,FALSE POSITIVE,Kepler
3.166353562,3.3129,1473.4,3.82,0.035047,6007.0,0.998,1.072,621.92,1273.0,CONFIRMED,Kepler
23.899634407,3.81881,20953.0,44.04,0.436512,6192.0,0.924,0.991,42.8,652.0,FALSE POSITIVE,Kepler
3.388012244,2.6849,280.1,2.11,0.015454,5553.0,1.25,0.949,705.93,1315.0,CONFIRMED,Kepler
5.83909761,3.1915,273.6,2.06,0.015116,5553.0,1.25,0.949,341.48,1097.0,CONFIRMED,Kepler
1.620467654,2.1888,159.6,1.57,0.011493,5553.0,1.25,0.949,1893.42,1681.0,CONFIRMED,Kepler
10.6816951,3.605,307.8,2.3,0.016847,5553.0,1.25,0.949,152.75,897.0,CONFIRMED,Kepler
6.104849417,4.6912,2090.3,3.18,0.04092,5085.0,0.712,0.71,89.25,784.0,CONFIRMED,Kepler
3.578780566,2.91089,11382.0,10.43,0.096067,5524.0,0.994,0.95,406.6,1145.0,CONFIRMED,Kepler
3.187067566,3.119,1037.4,23.88,0.269659,5450.0,0.811,0.857,319.76,1079.0,FALSE POSITIVE,Kepler
5.826657508,2.9183,1539.1,4.09,0.035356,5561.0,1.06,0.943,248.57,1013.0,CONFIRMED,Kepler
12.41216347,3.739,611.3,2.58,0.02227,5561.0,1.06,0.943,90.65,787.0,CONFIRMED,Kepler
18.74649011,3.895,796.8,3.05,0.026327,5561.0,1.06,0.943,52.38,686.0,CONFIRMED,Kepler
20.86021229,5.1937,1910.5,5.5,0.040067,6035.0,1.257,0.958,87.76,781.0,CONFIRMED,Kepler
42.63427848,6.1998,1719.3,5.22,0.038058,6035.0,1.257,0.958,33.82,615.0,CONFIRMED,Kepler
87.6476068,8.871,1009.6,4.0,0.029163,6035.0,1.257,0.958,12.94,484.0,CONFIRMED,Kepler
9.61731426,3.8692,234.0,1.94,0.01416,6035.0,1.257,0.958,246.13,1010.0,CANDIDATE,Kepler
9.467821474,2.4327,2237.0,2.13,0.042684,3582.0,0.458,0.491,6.47,407.0,CONFIRMED,Kepler
0.893040969,1.0981,741.7,1.24,0.024717,3582.0,0.458,0.491,151.14,893.0,CONFIRMED,Kepler
4.942783419,3.25346,11145.0,10.62,0.099444,5514.0,0.978,1.003,244.42,1008.0,CONFIRMED,Kepler
20.83426731,4.0454,988.4,2.74,0.028495,5537.0,0.88,0.999,29.62,595.0,CONFIRMED,Kepler
9.94602357,3.3862,994.5,3.12,0.028229,5344.0,1.013,0.867,100.34,807.0,CONFIRMED,Kepler
1.04562195,1.8955,213.0,1.45,0.013092,5344.0,1.013,0.867,2031.84,1710.0,CONFIRMED,Kepler
5.71462396,2.336,297.8,1.78,0.016046,5344.0,1.013,0.867,210.16,971.0,CONFIRMED,Kepler
102.9641952,15.735,1896.7,39.0,0.050162,5047.0,7.119,2.15,95.4,797.0,FALSE POSITIVE,Kepler
8.14515981,5.073,446.8,3.43,0.025296,5896.0,1.24,0.884,287.91,1050.0,CONFIRMED,Kepler
18.9985279,4.529,430.7,43.17,0.318792,5896.0,1.24,0.884,93.03,792.0,CONFIRMED,Kepler
4.24439049,3.282,174.0,2.07,0.015253,5896.0,1.24,0.884,686.99,1305.0,CONFIRMED,Kepler
90.1240507,11.649,3020.3,7.12,0.053684,6520.0,1.215,1.279,13.09,485.0,CANDIDATE,Kepler
28.5742692,4.9427,824.9,2.32,0.026109,5551.0,0.812,0.776,19.83,538.0,CONFIRMED,Kepler
856.672115,23.144,858.1,3.87,0.027062,6449.0,1.309,1.063,0.81,242.0,CANDIDATE,Kepler
0.689210173,1.6169,195.0,1.32,0.012649,5630.0,0.954,1.064,3362.71,1943.0,CANDIDATE,Kepler
7.34373964,1.1784,574.4,1.84,0.022075,5757.0,0.762,0.865,117.5,839.0,CONFIRMED,Kepler
0.445277068,3.539,186.7,35.74,0.307625,6167.0,1.064,1.149,10177.11,2562.0,FALSE POSITIVE,Kepler
0.379463865,0.86896,1973.3,59.56,0.305894,5075.0,1.783,0.905,19256.81,3000.0,FALSE POSITIVE,Kepler
9.88047978,2.78458,18541.0,23.6,0.235723,6113.0,0.917,0.997,129.45,860.0,FALSE POSITIVE,Kepler
4.6484156,38.1939,128.4,5.06,0.013299,6980.0,3.482,1.671,6152.88,2259.0,FALSE POSITIVE,Kepler
17.512014768,1.8248,4511.7,13.66,0.110483,6224.0,1.132,0.998,98.77,804.0,FALSE POSITIVE,Kepler
3.9886021,1.7376,673.5,34.39,0.023067,4813.0,13.652,2.016,23135.72,3145.0,CANDIDATE,Kepler
0.533059312,1.8621,1495.8,133.56,0.301918,8523.0,4.051,2.166,277887.7,5862.0,CANDIDATE,Kepler
0.525154153,2.1441,747.5,23.61,0.255581,5582.0,0.846,0.819,4391.51,2073.0,FALSE POSITIVE,Kepler
1.303861044,4.0541,598.2,27.85,0.282709,5758.0,0.902,0.887,1595.19,1610.0,FALSE POSITIVE,Kepler
0.73452496,6.7,,,,,,,,,FALSE POSITIVE,Kepler
2.55549176,9.083,113.8,23.35,0.237273,5948.0,0.901,0.954,701.68,1312.0,FALSE POSITIVE,Kepler
2.947376671,2.0911,433.2,403.59,1.654364,8090.0,2.234,1.828,7903.84,2404.0,FALSE POSITIVE,Kepler
224.7789355,11.1899,3487.5,7.67,0.056891,5873.0,1.235,1.092,2.92,333.0,CONFIRMED,Kepler
0.890110752,0.8774,321.5,1.25,0.016162,4768.0,0.711,0.815,838.42,1372.0,FALSE POSITIVE,Kepler
5.76573396,2.924,248.0,7.47,0.015428,5772.0,4.434,1.657,3518.78,1964.0,FALSE POSITIVE,Kepler
7.42608123,3.6379,443.3,2.47,0.019228,6049.0,1.176,1.14,273.78,1037.0,CONFIRMED,Kepler
15.9868932,4.158,178.5,1.62,0.012587,6049.0,1.176,1.14,98.51,803.0,CONFIRMED,Kepler
0.73094589,4.32,250.2,17.12,0.184858,5901.0,0.848,0.938,3248.17,1922.0,FALSE POSITIVE,Kepler
18.92537246,3.9835,640.9,13.92,0.026104,4941.0,4.885,1.808,443.58,1171.0,CONFIRMED,Kepler
0.933749106,4.256,186.2,3.22,0.013481,6215.0,2.188,1.233,15822.49,2863.0,FALSE POSITIVE,Kepler
2.037440623,3.442,118.6,1.19,0.010693,6253.0,1.015,0.975,1448.05,1572.0,FALSE POSITIVE,Kepler
129995.7784,9.408,1474.9,2.99,0.037707,4500.0,0.726,0.717,0.0,25.0,CANDIDATE,Kepler
31.5925809,13.566,145.1,1.78,0.010989,5676.0,1.487,1.016,53.09,688.0,CONFIRMED,Kepler
17.157236,11.284,110.4,1.55,0.009558,5676.0,1.487,1.016,119.87,844.0,CONFIRMED,Kepler
1.97376085,1.82542,30222.0,8.78,0.159864,3807.0,0.503,0.534,76.1,753.0,CONFIRMED,Kepler
13.118962443,4.3045,372.2,8.25,0.017826,7221.0,4.24,2.018,2310.43,1768.0,CANDIDATE,Kepler
4.618767792,5.9957,4399.1,7.48,0.066285,6013.0,1.033,0.938,442.78,1170.0,FALSE POSITIVE,Kepler
7.82187328,3.8417,42.2,2.78,0.006005,7221.0,4.24,2.018,4601.71,2101.0,CANDIDATE,Kepler
53.5057611,10.5616,195.6,2.52,0.013111,6247.0,1.762,1.174,49.16,675.0,CANDIDATE,Kepler
2.785821236,3.5599,68.9,1.69,0.008919,6202.0,1.733,1.162,2388.98,1784.0,CONFIRMED,Kepler
52.56901867,6.7507,26900.0,78.54,0.418905,7240.0,1.717,1.62,69.62,737.0,FALSE POSITIVE,Kepler
3.411758679,3.158,570.6,14.71,0.240197,3995.0,0.561,0.582,51.85,684.0,FALSE POSITIVE,Kepler
0.525426427,1.0801,324.6,1.45,0.016596,5791.0,0.802,0.889,4349.62,2069.0,FALSE POSITIVE,Kepler
1.269091415,1.4647,340.9,1.41,0.016909,5041.0,0.766,0.807,740.47,1331.0,CONFIRMED,Kepler
2.853133997,1.465,277.1,1.36,0.016317,5041.0,0.766,0.807,251.77,1016.0,CONFIRMED,Kepler
6.79685353,3.1702,393.1,2.01,0.019,6061.0,0.97,1.05,222.91,985.0,CONFIRMED,Kepler
8.667822346,4.9658,2121.9,67.37,0.326603,6266.0,1.889,1.089,681.39,1303.0,FALSE POSITIVE,Kepler
1.475323222,2.3155,154.9,5.88,0.011027,4941.0,4.885,1.808,13331.51,2740.0,CONFIRMED,Kepler
4.15246118,2.5755,223.4,7.62,0.01428,4941.0,4.885,1.808,3354.56,1941.0,CONFIRMED,Kepler
6.7210783,7.46,,,,,,,,,FALSE POSITIVE,Kepler
8.7348852,4.49,270.7,1.59,0.015161,5982.0,0.96,1.047,148.62,890.0,CONFIRMED,Kepler
10.26547688,3.733,399.6,1.81,0.019462,5699.0,0.853,0.95,83.13,770.0,FALSE POSITIVE,Kepler
13.4471791,3.0454,1428.2,5.24,0.046114,6276.0,1.041,1.001,122.34,848.0,CANDIDATE,Kepler
3.305577989,2.5903,17971.0,25.89,0.335281,5534.0,0.707,0.786,263.55,1027.0,FALSE POSITIVE,Kepler
4.800653901,9.0419,15304.0,16.91,0.124793,6715.0,1.241,1.256,778.45,1347.0,FALSE POSITIVE,Kepler
15.06649901,5.9885,36348.0,56.44,0.317877,5751.0,1.626,1.028,177.96,932.0,FALSE POSITIVE,Kepler
34.82008158,11.1711,18848.0,11.36,0.132704,5114.0,0.784,0.746,10.49,459.0,FALSE POSITIVE,Kepler
0.651784374,2.0141,2779.3,33.65,0.290399,5555.0,1.061,0.975,4500.59,2090.0,FALSE POSITIVE,Kepler
1.353771892,7.012,1349.1,430.99,0.250431,4283.0,15.76,0.931,136609.48,4903.0,FALSE POSITIVE,Kepler
18.95491633,24.249,867.5,71.39,0.258011,6362.0,2.534,1.352,397.48,1139.0,FALSE POSITIVE,Kepler
4.348866254,3.2797,625.6,2436.69,0.219949,3598.0,101.451,1.679,401588.95,6421.0,FALSE POSITIVE,Kepler
47.93094546,2.6897,2144.4,68.02,0.321419,8214.0,1.938,1.737,158.41,905.0,FALSE POSITIVE,Kepler
3.99751422,3.686,32.8,2.98,0.005126,5066.0,5.324,1.372,5563.95,2203.0,FALSE POSITIVE,Kepler
1.592633181,5.5605,633.1,1.56,0.022007,4506.0,0.651,0.654,290.51,1053.0,FALSE POSITIVE,Kepler
67.5923754,12.249,4158.1,12.1,0.063536,6038.0,1.744,1.341,28.2,588.0,CONFIRMED,Kepler
17.02902786,4.645,568.9,2.54,0.021839,5839.0,1.067,0.881,76.66,755.0,CONFIRMED,Kepler
6.84619236,3.529,246.8,1.67,0.014341,5839.0,1.067,0.881,258.41,1022.0,CONFIRMED,Kepler
67.8321638,7.358,507.8,2.39,0.02055,5839.0,1.067,0.881,12.14,476.0,CONFIRMED,Kepler
43.1312147,3.198,447.8,2.39,0.020505,5839.0,1.067,0.881,22.21,554.0,CONFIRMED,Kepler
1.224866441,1.7086,196.0,1.54,0.012766,5553.0,1.107,0.933,2174.33,1741.0,CONFIRMED,Kepler
37.8102649,8.733,570.3,2.33,0.021892,6085.0,0.973,0.976,24.27,566.0,CONFIRMED,Kepler
25.93406406,4.6142,414.5,2.48,0.018556,5952.0,1.225,1.059,55.1,695.0,CONFIRMED,Kepler
83.4463485,6.536,503.0,2.73,0.020442,5952.0,1.225,1.059,11.59,471.0,CONFIRMED,Kepler
7.04710032,2.926,400.9,25.2,0.216054,5766.0,1.068,0.96,223.84,986.0,FALSE POSITIVE,Kepler
12.99204853,6.0175,270.6,2.03,0.014939,5765.0,1.242,0.968,132.94,866.0,CONFIRMED,Kepler
11.11620211,4.211,4843.9,8.96,0.082423,6122.0,0.996,1.07,125.21,853.0,FALSE POSITIVE,Kepler
1.922861499,3.5734,1916.2,5.09,0.051164,5778.0,0.911,1.028,884.12,1392.0,FALSE POSITIVE,Kepler
0.635445336,1.8592,2547.4,19.0,0.316337,3920.0,0.55,0.554,451.42,1177.0,FALSE POSITIVE,Kepler
1.665784138,1.8946,2006.2,97.27,0.319369,6261.0,2.789,1.378,11424.49,2636.0,FALSE POSITIVE,Kepler
55.6639167,23.546,3414.4,34.14,0.366484,5587.0,0.853,0.894,8.38,434.0,FALSE POSITIVE,Kepler
52.09081627,8.6388,2894.1,7.14,0.049363,6198.0,1.324,1.101,29.07,592.0,CONFIRMED,Kepler
7.1548608,7.694,780.4,7.41,0.039041,7443.0,1.739,1.616,1141.57,1482.0,FALSE POSITIVE,Kepler
4.28746668,1.5693,790.1,2.29,0.025717,5296.0,0.815,0.911,186.31,942.0,CONFIRMED,Kepler
2.002779769,2.231,260.5,1.42,0.014608,5346.0,0.892,0.799,696.4,1311.0,FALSE POSITIVE,Kepler
8.18739443,3.0472,517.6,1.92,0.020743,5251.0,0.849,0.821,88.36,782.0,CONFIRMED,Kepler
76.0498163,7.158,445.9,1.75,0.018858,5251.0,0.849,0.821,4.53,372.0,CONFIRMED,Kepler
3.341799486,2.9254,178.2,1.67,0.01238,5873.0,1.235,1.092,798.41,1356.0,CONFIRMED,Kepler
3.3226948,3.568,78.7,15.33,0.008278,5234.0,16.959,2.698,52428.3,3859.0,FALSE POSITIVE,Kepler
36.97708808,4.737,1269.9,38.6,0.285292,5589.0,1.239,0.873,31.08,602.0,FALSE POSITIVE,Kepler
1.851409163,10.232,232.5,20.42,0.127275,7117.0,1.469,1.18,5090.14,2154.0,FALSE POSITIVE,Kepler
1.303859704,2.8239,36.7,0.98,0.005894,6802.0,1.521,1.069,7759.2,2393.0,FALSE POSITIVE,Kepler
145.5624926,5.4126,2931.6,40.15,0.335735,6148.0,1.095,0.969,5.33,387.0,FALSE POSITIVE,Kepler
3.749105745,1.9826,182.6,1.68,0.015686,5751.0,0.983,0.987,428.25,1160.0,CONFIRMED,Kepler
11.08956602,6.2877,148.1,3.51,0.011202,6353.0,2.867,1.497,965.62,1422.0,CONFIRMED,Kepler
7.37290344,2.172,205.2,2.67,0.022864,5973.0,1.07,0.982,240.11,1004.0,CANDIDATE,Kepler
7.24476126,2.3145,58.0,0.65,0.006839,5370.0,0.874,0.869,116.02,837.0,FALSE POSITIVE,Kepler
119.0624882,3.1188,5372.3,10.4,0.103475,5697.0,0.92,0.76,4.26,366.0,CANDIDATE,Kepler
8.70798309,2.4904,1419.6,2.01,0.033251,4362.0,0.554,0.59,20.59,543.0,CONFIRMED,Kepler
14.8623076,3.161,840.0,1.57,0.025982,4362.0,0.554,0.59,10.08,454.0,CANDIDATE,Kepler
4.17634276,2.335,531.5,1.23,0.020401,4362.0,0.554,0.59,54.8,694.0,CONFIRMED,Kepler
27.40229859,6.8491,747.5,3.63,0.025079,6198.0,1.324,1.101,68.46,734.0,CONFIRMED,Kepler
3.179267286,1.0246,200.9,1.21,0.012917,5511.0,0.857,0.96,347.01,1101.0,CONFIRMED,Kepler
10.38122447,2.715,801.5,2.18,0.025572,5095.0,0.78,0.816,48.37,672.0,CONFIRMED,Kepler
24.5709023,3.587,764.2,2.82,0.033128,5095.0,0.78,0.816,15.33,505.0,CONFIRMED,Kepler
81.221876,4.1135,9883.0,16.59,0.173832,5619.0,0.874,0.956,5.2,385.0,FALSE POSITIVE,Kepler
0.817026268,2.0799,1145.5,2.92,0.030636,5619.0,0.874,0.956,2386.13,1784.0,FALSE POSITIVE,Kepler
3.024092505,2.8021,7765.0,12.14,0.081878,6063.0,1.358,1.227,1162.54,1489.0,CONFIRMED,Kepler
5.670155713,0.9361,536.7,5.85,0.292493,3337.0,0.183,0.164,3.21,341.0,FALSE POSITIVE,Kepler
1.022678654,1.3712,129.2,1.14,0.010229,5366.0,1.02,0.875,2138.47,1734.0,CONFIRMED,Kepler
12.10968709,6.3461,284.7,2.98,0.0187,6021.0,1.458,0.96,240.8,1005.0,CONFIRMED,Kepler
4.75796103,4.66,124.5,1.7,0.010702,6021.0,1.458,0.96,835.65,1372.0,CONFIRMED,Kepler
20.4972755,8.536,242.9,2.96,0.018577,6021.0,1.458,0.96,119.42,843.0,CONFIRMED,Kepler
13.55480534,2.288,48.3,0.62,0.006462,5370.0,0.874,0.869,50.41,679.0,FALSE POSITIVE,Kepler
29.74454668,23.2842,66894.0,20.06,0.233128,4889.0,0.788,0.839,10.1,455.0,FALSE POSITIVE,Kepler
14.15402428,4.47001,61625.0,53.25,0.470267,5850.0,1.037,0.994,86.13,777.0,FALSE POSITIVE,Kepler
0.844786082,3.5289,2468.5,35.27,0.353039,5705.0,0.915,0.865,2846.03,1864.0,FALSE POSITIVE,Kepler
0.848483947,1.4451,1907.4,32.11,0.314173,5941.0,0.936,1.019,3117.82,1908.0,FALSE POSITIVE,Kepler
11.99097576,5.7401,2124.3,37.47,0.320114,6110.0,1.072,0.944,141.63,880.0,FALSE POSITIVE,Kepler
53.5292702,5.668,1086.1,2.28,0.029542,4736.0,0.708,0.791,3.48,348.0,CONFIRMED,Kepler
0.393726813,2.95,564.6,24.17,0.214695,6277.0,1.031,1.085,12661.53,2705.0,FALSE POSITIVE,Kepler
2.757584622,0.9267,563.1,1.01,0.021901,3683.0,0.424,0.454,33.79,615.0,CONFIRMED,Kepler
0.928310036,1.1899,376.2,1.16,0.017601,4109.0,0.602,0.621,365.72,1115.0,CONFIRMED,Kepler
13.48457668,5.0197,653.5,3.39,0.023452,6198.0,1.324,1.101,176.29,929.0,CONFIRMED,Kepler
31.8841473,6.122,910.0,3.7,0.03477,5779.0,0.974,1.037,23.82,563.0,CONFIRMED,Kepler
16.15811112,6.049,2319.8,86.13,0.902495,5619.0,0.874,0.956,44.83,660.0,CANDIDATE,Kepler
67.69213907,51.349,25457.0,175.98,0.150573,5355.0,10.703,2.372,448.21,1173.0,FALSE POSITIVE,Kepler
12.06222962,2.0584,300.2,1.62,0.015945,5547.0,0.933,0.897,74.8,750.0,CONFIRMED,Kepler
9.93146307,5.678,398.6,2.41,0.018094,5782.0,1.22,1.035,177.83,931.0,CONFIRMED,Kepler
21.85362905,3.439,355.6,1.75,0.018296,5830.0,0.876,0.97,34.57,618.0,CONFIRMED,Kepler
8.19345065,5.234,115.4,1.74,0.010952,6021.0,1.458,0.96,405.75,1144.0,CONFIRMED,Kepler
19.97867,10.168,944.3,6.85,0.033104,9651.0,1.895,2.219,788.02,1351.0,FALSE POSITIVE,Kepler
41.8059544,6.057,434.4,2.02,0.019015,5907.0,0.973,0.961,19.02,533.0,CONFIRMED,Kepler
15.45158184,2.406,85.3,2.02,0.008928,7839.0,2.069,1.878,643.83,1285.0,FALSE POSITIVE,Kepler
89.698168533,5.5418,273110.0,102.08,0.590496,6214.0,1.583,0.959,22.33,554.0,FALSE POSITIVE,Kepler
1.187352427,4.999,20703.0,67.35,0.414215,6424.0,1.489,1.243,6067.3,2251.0,FALSE POSITIVE,Kepler
3.012476582,3.1424,1138.5,65.25,0.294213,8601.0,2.031,2.063,7471.65,2371.0,FALSE POSITIVE,Kepler
4.77800306,2.7361,473.0,1.85,0.019376,5192.0,0.873,0.856,177.79,932.0,CONFIRMED,Kepler
7.814839231,3.0122,2010.3,5.33,0.052382,5887.0,0.931,0.998,156.74,903.0,FALSE POSITIVE,Kepler
29.7452499,22.695,778.9,3.6,0.03286,5334.0,1.004,0.865,22.74,557.0,FALSE POSITIVE,Kepler
5.32667299,3.4045,611.4,2.26,0.022482,5831.0,0.921,1.016,242.97,1007.0,CONFIRMED,Kepler
0.741057213,1.05299,1996.3,26.67,0.314771,5496.0,0.776,0.869,2128.29,1730.0,FALSE POSITIVE,Kepler
2.988085455,3.68,802.8,21.81,0.246924,5497.0,0.809,0.907,348.05,1101.0,FALSE POSITIVE,Kepler
2.783883492,2.4546,903.9,67.17,0.286516,6028.0,2.147,1.148,3304.55,1934.0,FALSE POSITIVE,Kepler
0.393727296,3.02,903.5,23.05,0.261231,5628.0,0.808,0.903,5746.51,2216.0,FALSE POSITIVE,Kepler
8.17242644,3.902,864.3,3.29,0.033266,5705.0,0.905,0.943,127.95,858.0,CONFIRMED,Kepler
1295.362215,28.297,8708.0,57.82,0.505204,5609.0,1.048,0.889,0.19,169.0,CANDIDATE,Kepler
13.0607936,3.215,236.6,1.45,0.015111,5830.0,0.876,0.97,68.66,734.0,CONFIRMED,Kepler
4.2989201,2.747,237.6,2.12,0.019694,5300.0,0.986,0.861,283.62,1046.0,CANDIDATE,Kepler
25.9518461,14.581,1058.5,22.32,0.256824,5372.0,0.796,0.892,17.37,521.0,FALSE POSITIVE,Kepler
25.9518536,14.755,2017.9,24.6,0.30359,5198.0,0.742,0.813,14.09,494.0,FALSE POSITIVE,Kepler
5.68628739,17.573,5559.7,4.5,0.043076,6052.0,0.956,0.923,297.81,1059.0,FALSE POSITIVE,Kepler
